,playerID,nameFirst,nameLast,yearID,G,AB,R,H,2B,3B,HR,RBI,BB,BA,TOTB,SLG,OBP,OPS,RBI/AB,HR/G,R/G,BABIP,Cluster,Total
20760,menkede01,Denis,Menke,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20753,menkede01,Denis,Menke,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20919,brownla01,Larry,Brown,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20921,brownla01,Larry,Brown,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21094,mcmulke01,Ken,McMullen,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21034,kraneed01,Ed,Kranepool,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21048,maricju01,Juan,Marichal,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21047,maricju01,Juan,Marichal,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21046,kraneed01,Ed,Kranepool,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21045,kraneed01,Ed,Kranepool,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21044,kraneed01,Ed,Kranepool,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21041,kraneed01,Ed,Kranepool,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21040,kraneed01,Ed,Kranepool,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21039,kraneed01,Ed,Kranepool,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21038,kraneed01,Ed,Kranepool,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21037,kraneed01,Ed,Kranepool,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21036,kraneed01,Ed,Kranepool,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21035,kraneed01,Ed,Kranepool,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21033,kraneed01,Ed,Kranepool,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21013,harreke01,Ken,Harrelson,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21032,kraneed01,Ed,Kranepool,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21031,koufasa01,Sandy,Koufax,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21030,koufasa01,Sandy,Koufax,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21029,koufasa01,Sandy,Koufax,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21028,kostrfr01,Frank,Kostro,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21027,kostrfr01,Frank,Kostro,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21026,kostrfr01,Frank,Kostro,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21025,huntro01,Ron,Hunt,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21023,huntro01,Ron,Hunt,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21020,huntro01,Ron,Hunt,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21018,huntro01,Ron,Hunt,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21017,huntro01,Ron,Hunt,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21049,maricju01,Juan,Marichal,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21050,maricju01,Juan,Marichal,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21051,maricju01,Juan,Marichal,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21052,martito01,Tony,Martinez,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21093,mcmulke01,Ken,McMullen,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21092,mcmulke01,Ken,McMullen,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21090,mcmulke01,Ken,McMullen,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21087,mcmulke01,Ken,McMullen,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21086,mcmulke01,Ken,McMullen,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21085,mcmulke01,Ken,McMullen,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21084,mcmulke01,Ken,McMullen,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21083,mccrato01,Tommy,McCraw,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21082,mccrato01,Tommy,McCraw,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21080,mccrato01,Tommy,McCraw,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21079,mccrato01,Tommy,McCraw,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21078,mccrato01,Tommy,McCraw,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21076,mccrato01,Tommy,McCraw,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21075,mccrato01,Tommy,McCraw,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21074,mccrato01,Tommy,McCraw,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21073,mccrato01,Tommy,McCraw,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21072,mccrato01,Tommy,McCraw,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21071,mccarti01,Tim,McCarver,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21066,mccarti01,Tim,McCarver,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21065,mccarti01,Tim,McCarver,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21064,mccarti01,Tim,McCarver,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21063,mccarti01,Tim,McCarver,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21058,mccarti01,Tim,McCarver,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21057,mccarti01,Tim,McCarver,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21053,mathene01,Nelson,Mathews,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21016,huntro01,Ron,Hunt,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21009,harreke01,Ken,Harrelson,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20922,brownla01,Larry,Brown,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20936,davalvi01,Vic,Davalillo,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20958,freehbi01,Bill,Freehan,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20956,freehbi01,Bill,Freehan,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20955,freehbi01,Bill,Freehan,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20952,freehbi01,Bill,Freehan,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20951,freehbi01,Bill,Freehan,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20949,freehbi01,Bill,Freehan,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20948,fazioer01,Ernie,Fazio,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20946,davalvi01,Vic,Davalillo,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20942,davalvi01,Vic,Davalillo,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20940,davalvi01,Vic,Davalillo,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20939,davalvi01,Vic,Davalillo,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20937,davalvi01,Vic,Davalillo,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20935,carmedu01,Duke,Carmel,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21007,harreke01,Ken,Harrelson,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20934,campbji03,Jim,Campbell,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20933,campbji02,Jim,Campbell,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20932,campbji01,Jim,Campbell,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20931,camildo02,Doug,Camilli,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20930,camildo02,Doug,Camilli,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20929,camildo02,Doug,Camilli,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20928,camildo02,Doug,Camilli,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20927,burtoel01,Ellis,Burton,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20926,burtoel01,Ellis,Burton,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20925,brownla01,Larry,Brown,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20924,brownla01,Larry,Brown,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20923,brownla01,Larry,Brown,1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20959,freehbi01,Bill,Freehan,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20961,freehbi01,Bill,Freehan,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20962,freehbi01,Bill,Freehan,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20963,gabrile01,Len,Gabrielson,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21006,harreke01,Ken,Harrelson,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21005,harpeto01,Tommy,Harper,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20998,harpeto01,Tommy,Harper,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20994,harpeto01,Tommy,Harper,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20993,harpeto01,Tommy,Harper,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20992,harknti01,Tim,Harkness,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20991,harknti01,Tim,Harkness,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20990,hallji02,Jimmie,Hall,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20989,hallji02,Jimmie,Hall,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20988,hallji02,Jimmie,Hall,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20983,gondeje01,Jesse,Gonder,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20982,gondeje01,Jesse,Gonder,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20981,gondeje01,Jesse,Gonder,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20979,gainejo01,Joe,Gaines,1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20976,gabrile02,Len,Gabrielson,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20975,gabrile01,Len,Gabrielson,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20974,gabrile02,Len,Gabrielson,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20973,gabrile01,Len,Gabrielson,1968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20972,gabrile02,Len,Gabrielson,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20971,gabrile01,Len,Gabrielson,1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20970,gabrile02,Len,Gabrielson,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20969,gabrile01,Len,Gabrielson,1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20966,gabrile02,Len,Gabrielson,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20965,gabrile01,Len,Gabrielson,1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20964,gabrile02,Len,Gabrielson,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23107,kellypa01,Pat,Kelly,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23108,kellypa02,Pat,Kelly,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23109,kellypa03,Pat,Kelly,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25489,moorech02,Charlie,Moore,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25503,officro01,Rowland,Office,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25502,niekrph01,Phil,Niekro,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25501,niekrph01,Phil,Niekro,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25500,niekrph01,Phil,Niekro,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25499,niekrph01,Phil,Niekro,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25498,nettlmo01,Morris,Nettles,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25496,moorech02,Charlie,Moore,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25495,moorech02,Charlie,Moore,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25494,moorech02,Charlie,Moore,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25493,moorech02,Charlie,Moore,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25491,moorech02,Charlie,Moore,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25490,moorech02,Charlie,Moore,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25488,moorech02,Charlie,Moore,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25473,milbola01,Larry,Milbourne,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25487,moorech02,Charlie,Moore,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25486,moorech02,Charlie,Moore,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25485,moorech02,Charlie,Moore,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25484,moorech02,Charlie,Moore,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25483,moorech02,Charlie,Moore,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25482,millebr01,Bruce,Miller,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25481,millebr01,Bruce,Miller,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25480,milbola01,Larry,Milbourne,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25479,milbola01,Larry,Milbourne,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25478,milbola01,Larry,Milbourne,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25476,milbola01,Larry,Milbourne,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25475,milbola01,Larry,Milbourne,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25504,officro01,Rowland,Office,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25505,officro01,Rowland,Office,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25506,officro01,Rowland,Office,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25507,officro01,Rowland,Office,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25545,sundbji01,Jim,Sundberg,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25544,sundbji01,Jim,Sundberg,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25543,sundbji01,Jim,Sundberg,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25542,sundbji01,Jim,Sundberg,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25541,sundbji01,Jim,Sundberg,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25540,sundbji01,Jim,Sundberg,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25537,sundbji01,Jim,Sundberg,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25536,sundbji01,Jim,Sundberg,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25535,sundbji01,Jim,Sundberg,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25534,sundbji01,Jim,Sundberg,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25532,sundbji01,Jim,Sundberg,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25531,sperrro01,Rob,Sperring,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25530,sperrro01,Rob,Sperring,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25529,sperrro01,Rob,Sperring,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25527,solaito01,Tony,Solaita,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25526,solaito01,Tony,Solaita,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25523,roselda01,Dave,Rosello,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25522,roselda01,Dave,Rosello,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25520,roselda01,Dave,Rosello,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25519,ontivst02,Steve,Ontiveros,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25518,ontivst01,Steve,Ontiveros,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25517,ontivst02,Steve,Ontiveros,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25516,ontivst01,Steve,Ontiveros,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25509,officro01,Rowland,Office,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25508,officro01,Rowland,Office,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25474,milbola01,Larry,Milbourne,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25472,milbola01,Larry,Milbourne,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25547,sundbji01,Jim,Sundberg,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25372,griffke01,Ken,Griffey,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25411,johnscl01,Cliff,Johnson,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25406,howarwi01,Wilbur,Howard,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25405,howarwi01,Wilbur,Howard,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25404,howarwi01,Wilbur,Howard,1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25402,howarwi01,Wilbur,Howard,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25401,hermore01,Remy,Hermoso,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25400,hargrmi01,Mike,Hargrove,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25399,hargrmi01,Mike,Hargrove,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25388,grossgr01,Greg,Gross,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25381,grossgr01,Greg,Gross,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25380,grossgr01,Greg,Gross,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25373,griffke02,Ken,Griffey,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25359,griffke02,Ken,Griffey,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25471,milbola01,Larry,Milbourne,1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25358,griffke01,Ken,Griffey,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25333,griffke02,Ken,Griffey,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25332,griffke01,Ken,Griffey,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25329,griffke02,Ken,Griffey,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25328,griffke01,Ken,Griffey,1989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25327,griffke02,Ken,Griffey,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25326,griffke01,Ken,Griffey,1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25325,griffke02,Ken,Griffey,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25324,griffke01,Ken,Griffey,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25321,griffke02,Ken,Griffey,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25320,griffke01,Ken,Griffey,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25319,griffke02,Ken,Griffey,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25413,johnscl01,Cliff,Johnson,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25415,johnscl01,Cliff,Johnson,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25419,johnscl01,Cliff,Johnson,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25420,kusiccr01,Craig,Kusick,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25470,milbola01,Larry,Milbourne,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25469,mendoma01,Mario,Mendoza,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25468,mendoma01,Mario,Mendoza,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25467,mendoma01,Mario,Mendoza,1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25466,mendoma01,Mario,Mendoza,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25465,mcbriba01,Bake,McBride,1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25464,mcbriba01,Bake,McBride,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25456,madlobi01,Bill,Madlock,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25455,madlobi01,Bill,Madlock,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25454,madlobi01,Bill,Madlock,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25453,madlobi01,Bill,Madlock,1984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25449,madlobi01,Bill,Madlock,1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25446,madlobi01,Bill,Madlock,1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25441,lefloro01,Ron,LeFlore,1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
